Date,Type,Sub Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Root Symbol,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #,Total,Currency
2025-09-24T22:23:38+0300,Trade,Buy to Close,BUY_TO_CLOSE,TSLL  260320C00016000,Equity Option,Bought 1 TSLL 03/20/26 Call 16.00 @ 8.50,-850.00,1,-850.00,0.00,-0.12,100,TSLL,TSLL,3/20/26,16.0,CALL,409114389,-850.12,USD
2025-09-24T22:23:38+0300,Trade,Sell to Close,SELL_TO_CLOSE,TSLL  260320C00010000,Equity Option,Sold 1 TSLL 03/20/26 Call 10.00 @ 12.04,"1,204.00",1,"1,204.00",0.00,-0.12,100,TSLL,TSLL,3/20/26,10.0,CALL,409114389,"1,203.88",USD
2025-09-22T16:30:23+0300,Trade,Sell to Open,SELL_TO_OPEN,IBIT  251017C00068000,Equity Option,Sold 1 IBIT 10/17/25 Call 68.00 @ 0.95,95.00,1,95.00,-1.00,-0.12,100,IBIT,IBIT,10/17/25,68.0,CALL,408082047,93.88,USD
2025-09-22T16:30:23+0300,Trade,Buy to Open,BUY_TO_OPEN,IBIT  251017C00065000,Equity Option,Bought 1 IBIT 10/17/25 Call 65.00 @ 2.08,-208.00,1,-208.00,-1.00,-0.12,100,IBIT,IBIT,10/17/25,65.0,CALL,408082047,-209.12,USD
2025-09-22T16:30:04+0300,Trade,Sell to Open,SELL_TO_OPEN,ETHA  251121C00038000,Equity Option,Sold 1 ETHA 11/21/25 Call 38.00 @ 1.65,165.00,1,165.00,-1.00,-0.12,100,ETHA,ETHA,11/21/25,38.0,CALL,408397113,163.88,USD
2025-09-22T16:30:04+0300,Trade,Buy to Open,BUY_TO_OPEN,ETHA  251121C00033000,Equity Option,Bought 1 ETHA 11/21/25 Call 33.00 @ 3.43,-343.00,1,-343.00,-1.00,-0.12,100,ETHA,ETHA,11/21/25,33.0,CALL,408397113,-344.12,USD
2025-09-20T23:10:26+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.02,0,,--,0.00,,,,,,,,-0.02,USD
2025-09-19T23:15:00+0300,Receive Deliver,Expiration,SELL_TO_CLOSE,SPY   250919P00625000,Equity Option,Removal of 1.0 SPY 09/19/25 Put 625.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPY,SPY,9/19/25,625.0,PUT,,0.00,USD
2025-09-19T23:15:00+0300,Receive Deliver,Expiration,BUY_TO_CLOSE,SPY   250919P00620000,Equity Option,Removal of 1.0 SPY 09/19/25 Put 620.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPY,SPY,9/19/25,620.0,PUT,,0.00,USD
2025-09-19T23:00:00+0300,Receive Deliver,Expiration,SELL_TO_CLOSE,AVGO  250919P00250000,Equity Option,Removal of 1.0 AVGO 09/19/25 Put 250.00 due to expiration.,0.00,1,0.00,--,0.00,100,AVGO,AVGO,9/19/25,250.0,PUT,,0.00,USD
2025-09-19T23:00:00+0300,Receive Deliver,Expiration,BUY_TO_CLOSE,AVGO  250919P00240000,Equity Option,Removal of 1.0 AVGO 09/19/25 Put 240.00 due to expiration.,0.00,1,0.00,--,0.00,100,AVGO,AVGO,9/19/25,240.0,PUT,,0.00,USD
2025-09-19T19:15:37+0300,Trade,Buy to Close,BUY_TO_CLOSE,EOSE  270115C00010000,Equity Option,Bought 1 EOSE 01/15/27 Call 10.00 @ 4.05,-405.00,1,-405.00,0.00,-0.12,100,EOSE,EOSE,1/15/27,10.0,CALL,408139110,-405.12,USD
2025-09-19T19:15:37+0300,Trade,Sell to Close,SELL_TO_CLOSE,EOSE  270115C00003000,Equity Option,Sold 1 EOSE 01/15/27 Call 3.00 @ 7.43,743.00,1,743.00,0.00,-0.12,100,EOSE,EOSE,1/15/27,3.0,CALL,408139110,742.88,USD
2025-09-18T19:47:16+0300,Trade,Buy to Close,BUY_TO_CLOSE,BMNR  270115C00040000,Equity Option,Bought 1 BMNR 01/15/27 Call 40.00 @ 39.32,"-3,932.00",1,"-3,932.00",0.00,-0.12,100,BMNR,BMNR,1/15/27,40.0,CALL,407945733,"-3,932.12",USD
2025-09-18T19:47:16+0300,Trade,Sell to Close,SELL_TO_CLOSE,BMNR  270115C00030000,Equity Option,Sold 1 BMNR 01/15/27 Call 30.00 @ 42.98,"4,298.00",1,"4,298.00",0.00,-0.12,100,BMNR,BMNR,1/15/27,30.0,CALL,407945733,"4,297.88",USD
2025-09-17T00:00:00+0300,Money Movement,Credit Interest,,,,INTEREST ON CREDIT BALANCE,0.01,0,,--,0.00,,,,,,,,0.01,USD
2025-09-16T18:52:39+0300,Trade,Sell to Open,SELL_TO_OPEN,ASTS  270115C00045000,Equity Option,Sold 1 ASTS 01/15/27 Call 45.00 @ 14.38,"1,438.00",1,"1,438.00",-1.00,-0.12,100,ASTS,ASTS,1/15/27,45.0,CALL,407385348,"1,436.88",USD
2025-09-16T18:52:39+0300,Trade,Buy to Open,BUY_TO_OPEN,ASTS  270115C00040000,Equity Option,Bought 1 ASTS 01/15/27 Call 40.00 @ 15.78,"-1,578.00",1,"-1,578.00",-1.00,-0.12,100,ASTS,ASTS,1/15/27,40.0,CALL,407385348,"-1,579.12",USD
2025-08-30T22:07:20+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.01,0,,--,0.00,,,,,,,,-0.01,USD
2025-08-27T16:32:52+0300,Trade,Sell to Close,SELL_TO_CLOSE,VKTX  250919C00025000,Equity Option,Sold 1 VKTX 09/19/25 Call 25.00 @ 2.69,269.00,1,269.00,0.00,-0.12,100,VKTX,VKTX,9/19/25,25.0,CALL,403595156,268.88,USD
2025-08-27T16:32:52+0300,Trade,Buy to Close,BUY_TO_CLOSE,VKTX  250919C00035000,Equity Option,Bought 1 VKTX 09/19/25 Call 35.00 @ 0.21,-21.00,1,-21.00,0.00,-0.12,100,VKTX,VKTX,9/19/25,35.0,CALL,403595156,-21.12,USD
2025-08-23T21:42:32+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.01,0,,--,0.00,,,,,,,,-0.01,USD
2025-08-20T16:30:00+0300,Receive Deliver,Expiration,SELL_TO_CLOSE,VIX   250820C00019000,Equity Option,Removal of 1.0 VIX 08/20/25 Call 19.00 due to expiration.,0.00,1,0.00,--,0.00,100,VIX,VIX,8/20/25,19.0,CALL,,0.00,USD
2025-08-20T16:30:00+0300,Receive Deliver,Expiration,BUY_TO_CLOSE,VIX   250820C00023000,Equity Option,Removal of 1.0 VIX 08/20/25 Call 23.00 due to expiration.,0.00,1,0.00,--,0.00,100,VIX,VIX,8/20/25,23.0,CALL,,0.00,USD
2025-08-19T21:19:41+0300,Trade,Sell to Open,SELL_TO_OPEN,VKTX  250919C00035000,Equity Option,Sold 1 VKTX 09/19/25 Call 35.00 @ 0.64,64.00,1,64.00,-1.00,-0.12,100,VKTX,VKTX,9/19/25,35.0,CALL,402208560,62.88,USD
2025-08-19T21:19:41+0300,Trade,Buy to Open,BUY_TO_OPEN,VKTX  250919C00025000,Equity Option,Bought 1 VKTX 09/19/25 Call 25.00 @ 2.48,-248.00,1,-248.00,-1.00,-0.12,100,VKTX,VKTX,9/19/25,25.0,CALL,402208560,-249.12,USD
2025-08-19T00:00:00+0300,Money Movement,Credit Interest,,,,INTEREST ON CREDIT BALANCE,0.01,0,,--,0.00,,,,,,,,0.01,USD
2025-08-09T23:26:53+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.01,0,,--,0.00,,,,,,,,-0.01,USD
2025-08-08T16:38:53+0300,Trade,Sell to Open,SELL_TO_OPEN,TSLL  260320C00016000,Equity Option,Sold 1 TSLL 03/20/26 Call 16.00 @ 2.70,270.00,1,270.00,-1.00,-0.12,100,TSLL,TSLL,3/20/26,16.0,CALL,400083525,268.88,USD
2025-08-08T16:38:53+0300,Trade,Buy to Open,BUY_TO_OPEN,TSLL  260320C00010000,Equity Option,Bought 1 TSLL 03/20/26 Call 10.00 @ 4.56,-456.00,1,-456.00,-1.00,-0.12,100,TSLL,TSLL,3/20/26,10.0,CALL,400083525,-457.12,USD
2025-08-06T17:34:22+0300,Trade,Buy to Close,BUY_TO_CLOSE,PLTR  251219C00140000,Equity Option,Bought 1 PLTR 12/19/25 Call 140.00 @ 47.56,"-4,756.00",1,"-4,756.00",0.00,-0.12,100,PLTR,PLTR,12/19/25,140.0,CALL,399522734,"-4,756.12",USD
2025-08-06T17:34:22+0300,Trade,Sell to Close,SELL_TO_CLOSE,PLTR  251219C00135000,Equity Option,Sold 1 PLTR 12/19/25 Call 135.00 @ 51.30,"5,130.00",1,"5,130.00",0.00,-0.12,100,PLTR,PLTR,12/19/25,135.0,CALL,399522734,"5,129.88",USD
2025-08-03T00:30:31+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.01,0,,--,0.00,,,,,,,,-0.01,USD
2025-08-02T00:00:00+0300,Money Movement,Deposit,,,,Wire Funds Received,450.00,0,,--,0.00,,,,,,,,450.00,USD
2025-07-30T18:35:53+0300,Trade,Sell to Close,SELL_TO_CLOSE,TSLL,Equity,Sold 5 TSLL @ 11.40,56.97,5,11.39,0.00,0.00,,,,,,,398099509,56.97,USD
2025-07-29T17:32:01+0300,Trade,Sell to Open,SELL_TO_OPEN,BMNR  270115C00040000,Equity Option,Sold 1 BMNR 01/15/27 Call 40.00 @ 17.20,"1,720.00",1,"1,720.00",-1.00,-0.13,100,BMNR,BMNR,1/15/27,40.0,CALL,397804686,"1,718.87",USD
2025-07-29T17:32:01+0300,Trade,Buy to Open,BUY_TO_OPEN,BMNR  270115C00030000,Equity Option,Bought 1 BMNR 01/15/27 Call 30.00 @ 18.68,"-1,868.00",1,"-1,868.00",-1.00,-0.13,100,BMNR,BMNR,1/15/27,30.0,CALL,397804686,"-1,869.13",USD
2025-07-27T00:03:34+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.02,0,,--,0.00,,,,,,,,-0.02,USD
2025-07-24T16:45:01+0300,Trade,Buy to Open,BUY_TO_OPEN,TSLL,Equity,Bought 5 TSLL @ 10.50,-52.50,5,-10.50,0.00,0.00,,,,,,,396929930,-52.50,USD
2025-07-23T16:36:32+0300,Trade,Buy to Open,BUY_TO_OPEN,SPY   260116P00635000,Equity Option,Bought 1 SPY 01/16/26 Put 635.00 @ 24.73,"-2,473.00",1,"-2,473.00",-1.00,-0.13,100,SPY,SPY,1/16/26,635.0,PUT,396632370,"-2,474.13",USD
2025-07-23T16:36:32+0300,Trade,Sell to Open,SELL_TO_OPEN,SPY   260116P00630000,Equity Option,Sold 1 SPY 01/16/26 Put 630.00 @ 23.02,"2,302.00",1,"2,302.00",-1.00,-0.13,100,SPY,SPY,1/16/26,630.0,PUT,396632370,"2,300.87",USD
2025-07-22T18:41:54+0300,Trade,Buy to Close,BUY_TO_CLOSE,TSLL  250815C00018000,Equity Option,Bought 1 TSLL 08/15/25 Call 18.00 @ 0.30,-30.00,1,-30.00,0.00,-0.13,100,TSLL,TSLL,8/15/25,18.0,CALL,396478604,-30.13,USD
2025-07-22T18:41:54+0300,Trade,Sell to Close,SELL_TO_CLOSE,TSLL  250815C00011000,Equity Option,Sold 1 TSLL 08/15/25 Call 11.00 @ 2.27,227.00,1,227.00,0.00,-0.13,100,TSLL,TSLL,8/15/25,11.0,CALL,396478604,226.87,USD
2025-07-22T17:14:31+0300,Trade,Buy to Close,BUY_TO_CLOSE,GOOGL 260116C00165000,Equity Option,Bought 1 GOOGL 01/16/26 Call 165.00 @ 33.17,"-3,317.00",1,"-3,317.00",0.00,-0.13,100,GOOGL,GOOGL,1/16/26,165.0,CALL,396428126,"-3,317.13",USD
2025-07-22T17:14:31+0300,Trade,Sell to Close,SELL_TO_CLOSE,GOOGL 260116C00160000,Equity Option,Sold 1 GOOGL 01/16/26 Call 160.00 @ 36.97,"3,697.00",1,"3,697.00",0.00,-0.13,100,GOOGL,GOOGL,1/16/26,160.0,CALL,396428126,"3,696.87",USD
2025-07-19T22:45:58+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.02,0,,--,0.00,,,,,,,,-0.02,USD
2025-07-18T23:15:00+0300,Receive Deliver,Expiration,SELL_TO_CLOSE,SPY   250718P00585000,Equity Option,Removal of 1.0 SPY 07/18/25 Put 585.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPY,SPY,7/18/25,585.0,PUT,,0.00,USD
2025-07-18T23:15:00+0300,Receive Deliver,Expiration,BUY_TO_CLOSE,SPY   250718P00555000,Equity Option,Removal of 1.0 SPY 07/18/25 Put 555.00 due to expiration.,0.00,1,0.00,--,0.00,100,SPY,SPY,7/18/25,555.0,PUT,,0.00,USD
2025-07-17T00:00:00+0300,Money Movement,Debit Interest,,,,FROM 06/16 THRU 07/15 @11    %,-0.69,0,,--,0.00,,,,,,,,-0.69,USD
2025-07-16T21:53:51+0300,Trade,Sell to Close,SELL_TO_CLOSE,PDBC,Equity,Sold 1 PDBC @ 13.31,13.31,1,13.31,0.00,0.00,,,,,,,395388454,13.31,USD
2025-07-14T17:05:53+0300,Trade,Sell to Close,SELL_TO_CLOSE,PDBC,Equity,Sold 1 PDBC @ 13.40,13.40,1,13.40,0.00,0.00,,,,,,,394663046,13.40,USD
2025-07-12T22:35:43+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.09,0,,--,0.00,,,,,,,,-0.09,USD
2025-07-11T19:14:40+0300,Trade,Sell to Close,SELL_TO_CLOSE,SLB   251121C00040000,Equity Option,Sold 1 SLB 11/21/25 Call 40.00 @ 2.01,201.00,1,201.00,0.00,-0.13,100,SLB,SLB,11/21/25,40.0,CALL,394474423,200.87,USD
2025-07-11T19:14:40+0300,Trade,Buy to Close,BUY_TO_CLOSE,SLB   251121C00050000,Equity Option,Bought 1 SLB 11/21/25 Call 50.00 @ 0.33,-33.00,1,-33.00,0.00,-0.13,100,SLB,SLB,11/21/25,50.0,CALL,394474423,-33.13,USD
2025-07-11T16:55:28+0300,Trade,Sell to Close,SELL_TO_CLOSE,FETH,Equity,Sold 1 FETH @ 29.97,29.97,1,29.97,0.00,0.00,,,,,,,394376708,29.97,USD
2025-07-11T16:53:12+0300,Trade,Sell to Close,SELL_TO_CLOSE,IBIT,Equity,Sold 1 IBIT @ 66.96,66.96,1,66.96,0.00,0.00,,,,,,,394374083,66.96,USD
2025-07-11T16:52:19+0300,Trade,Sell to Close,SELL_TO_CLOSE,IBIT,Equity,Sold 1 IBIT @ 66.98,66.97,1,66.97,0.00,0.00,,,,,,,394373045,66.97,USD
2025-07-11T16:43:06+0300,Trade,Sell to Close,SELL_TO_CLOSE,PDBC,Equity,Sold 1 PDBC @ 13.33,13.33,1,13.33,0.00,0.00,,,,,,,394358568,13.33,USD
2025-07-11T16:37:56+0300,Trade,Sell to Close,SELL_TO_CLOSE,SGOV,Equity,Sold 5 SGOV @ 100.50,502.52,5,100.50,0.00,0.00,,,,,,,394353911,502.52,USD
2025-07-10T17:02:55+0300,Trade,Sell to Open,SELL_TO_OPEN,BTBT  270115C00010000,Equity Option,Sold 1 BTBT 01/15/27 Call 10.00 @ 1.07,107.00,1,107.00,-1.00,-0.13,100,BTBT,BTBT,1/15/27,10.0,CALL,394104122,105.87,USD
2025-07-10T17:02:55+0300,Trade,Buy to Open,BUY_TO_OPEN,BTBT  270115C00003000,Equity Option,Bought 1 BTBT 01/15/27 Call 3.00 @ 2.00,-200.00,1,-200.00,-1.00,-0.13,100,BTBT,BTBT,1/15/27,3.0,CALL,394104122,-201.13,USD
2025-07-10T17:02:22+0300,Trade,Sell to Close,SELL_TO_CLOSE,TGT   250919C00125000,Equity Option,Sold 1 TGT 09/19/25 Call 125.00 @ 1.48,148.00,1,148.00,0.00,-0.13,100,TGT,TGT,9/19/25,125.0,CALL,394056030,147.87,USD
2025-07-10T17:02:22+0300,Trade,Buy to Close,BUY_TO_CLOSE,TGT   250919C00135000,Equity Option,Bought 1 TGT 09/19/25 Call 135.00 @ 0.70,-70.00,1,-70.00,0.00,-0.13,100,TGT,TGT,9/19/25,135.0,CALL,394056030,-70.13,USD
2025-07-10T16:30:15+0300,Trade,Sell to Open,SELL_TO_OPEN,SLB   251121C00050000,Equity Option,Sold 1 SLB 11/21/25 Call 50.00 @ 0.20,20.00,1,20.00,-1.00,-0.13,100,SLB,SLB,11/21/25,50.0,CALL,394056020,18.87,USD
2025-07-10T16:30:15+0300,Trade,Buy to Open,BUY_TO_OPEN,SLB   251121C00040000,Equity Option,Bought 1 SLB 11/21/25 Call 40.00 @ 1.52,-152.00,1,-152.00,-1.00,-0.13,100,SLB,SLB,11/21/25,40.0,CALL,394056020,-153.13,USD
2025-07-09T22:52:26+0300,Trade,Sell to Close,SELL_TO_CLOSE,IBIT  250718C00060000,Equity Option,Sold 1 IBIT 07/18/25 Call 60.00 @ 3.94,394.00,1,394.00,0.00,-0.13,100,IBIT,IBIT,7/18/25,60.0,CALL,393736532,393.87,USD
2025-07-09T22:52:26+0300,Trade,Buy to Close,BUY_TO_CLOSE,IBIT  250718C00065000,Equity Option,Bought 1 IBIT 07/18/25 Call 65.00 @ 0.96,-96.00,1,-96.00,0.00,-0.13,100,IBIT,IBIT,7/18/25,65.0,CALL,393736532,-96.13,USD
2025-07-09T22:51:47+0300,Trade,Sell to Open,SELL_TO_OPEN,SPY   250919P00620000,Equity Option,Sold 1 SPY 09/19/25 Put 620.00 @ 12.77,"1,277.00",1,"1,277.00",-1.00,-0.13,100,SPY,SPY,9/19/25,620.0,PUT,394032945,"1,275.87",USD
2025-07-09T22:51:47+0300,Trade,Buy to Open,BUY_TO_OPEN,SPY   250919P00625000,Equity Option,Bought 1 SPY 09/19/25 Put 625.00 @ 14.50,"-1,450.00",1,"-1,450.00",-1.00,-0.13,100,SPY,SPY,9/19/25,625.0,PUT,394032945,"-1,451.13",USD
2025-07-09T22:51:34+0300,Trade,Sell to Open,SELL_TO_OPEN,AVGO  250919P00240000,Equity Option,Sold 1 AVGO 09/19/25 Put 240.00 @ 6.80,680.00,1,680.00,-1.00,-0.13,100,AVGO,AVGO,9/19/25,240.0,PUT,394032687,678.87,USD
2025-07-09T22:51:34+0300,Trade,Buy to Open,BUY_TO_OPEN,AVGO  250919P00250000,Equity Option,Bought 1 AVGO 09/19/25 Put 250.00 @ 9.25,-925.00,1,-925.00,-1.00,-0.13,100,AVGO,AVGO,9/19/25,250.0,PUT,394032687,-926.13,USD
2025-07-08T00:00:00+0300,Money Movement,Dividend,,SGOV,Equity,ISHARES TRUST,-0.17,0,,--,0.00,,,,,,,,-0.17,USD
2025-07-08T00:00:00+0300,Money Movement,Dividend,,SGOV,Equity,ISHARES TRUST,1.74,0,,--,0.00,,,,,,,,1.74,USD
2025-07-08T00:00:00+0300,Money Movement,Dividend,,BOTZ,Equity,GLOBAL X FUNDS,0.24,0,,--,0.00,,,,,,,,0.24,USD
2025-07-08T00:00:00+0300,Money Movement,Dividend,,BOTZ,Equity,GLOBAL X FUNDS,-0.02,0,,--,0.00,,,,,,,,-0.02,USD
2025-07-07T17:18:31+0300,Trade,Buy to Close,BUY_TO_CLOSE,EOSE  260116C00007500,Equity Option,Bought 1 EOSE 01/16/26 Call 7.50 @ 0.97,-97.00,1,-97.00,0.00,-0.13,100,EOSE,EOSE,1/16/26,7.5,CALL,393361945,-97.13,USD
2025-07-07T17:18:31+0300,Trade,Sell to Close,SELL_TO_CLOSE,EOSE  260116C00004500,Equity Option,Sold 1 EOSE 01/16/26 Call 4.50 @ 1.89,189.00,1,189.00,0.00,-0.13,100,EOSE,EOSE,1/16/26,4.5,CALL,393361945,188.87,USD
2025-07-07T16:30:01+0300,Trade,Buy to Open,BUY_TO_OPEN,TSLL  250815C00011000,Equity Option,Bought 1 TSLL 08/15/25 Call 11.00 @ 1.00,-100.00,1,-100.00,-1.00,-0.13,100,TSLL,TSLL,8/15/25,11.0,CALL,393307094,-101.13,USD
2025-07-07T16:30:01+0300,Trade,Sell to Close,SELL_TO_CLOSE,TSLL  250815C00013000,Equity Option,Sold 1 TSLL 08/15/25 Call 13.00 @ 0.52,52.00,1,52.00,0.00,-0.13,100,TSLL,TSLL,8/15/25,13.0,CALL,393307094,51.87,USD
2025-07-04T22:11:13+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.02,0,,--,0.00,,,,,,,,-0.02,USD
2025-07-03T17:47:18+0300,Trade,Sell to Open,SELL_TO_OPEN,SPY   260918P00600000,Equity Option,Sold 1 SPY 09/18/26 Put 600.00 @ 29.86,"2,986.00",1,"2,986.00",-1.00,-0.13,100,SPY,SPY,9/18/26,600.0,PUT,393169643,"2,984.87",USD
2025-07-03T17:47:18+0300,Trade,Buy to Open,BUY_TO_OPEN,SPY   260918P00610000,Equity Option,Bought 1 SPY 09/18/26 Put 610.00 @ 32.61,"-3,261.00",1,"-3,261.00",-1.00,-0.13,100,SPY,SPY,9/18/26,610.0,PUT,393169643,"-3,262.13",USD
2025-07-01T19:52:11+0300,Trade,Sell to Close,SELL_TO_CLOSE,SPY   250718P00570000,Equity Option,Sold 1 SPY 07/18/25 Put 570.00 @ 0.49,49.00,1,49.00,0.00,-0.13,100,SPY,SPY,7/18/25,570.0,PUT,392698290,48.87,USD
2025-07-01T19:52:11+0300,Trade,Buy to Open,BUY_TO_OPEN,SPY   250718P00585000,Equity Option,Bought 1 SPY 07/18/25 Put 585.00 @ 0.97,-97.00,1,-97.00,-1.00,-0.13,100,SPY,SPY,7/18/25,585.0,PUT,392698290,-98.13,USD
2025-07-01T17:21:50+0300,Trade,Buy to Close,BUY_TO_CLOSE,XHB   250718C00100000,Equity Option,Bought 1 XHB 07/18/25 Call 100.00 @ 2.69,-269.00,1,-269.00,0.00,-0.13,100,XHB,XHB,7/18/25,100.0,CALL,392542492,-269.13,USD
2025-07-01T17:21:50+0300,Trade,Sell to Close,SELL_TO_CLOSE,XHB   250718C00097000,Equity Option,Sold 1 XHB 07/18/25 Call 97.00 @ 4.67,467.00,1,467.00,0.00,-0.13,100,XHB,XHB,7/18/25,97.0,CALL,392542492,466.87,USD
2025-06-28T22:40:56+0300,Money Movement,Balance Adjustment,,,,Regulatory fee adjustment,-0.11,0,,--,0.00,,,,,,,,-0.11,USD
2025-06-26T22:59:23+0300,Trade,Sell to Open,SELL_TO_OPEN,TSLL  250815C00018000,Equity Option,Sold 1 TSLL 08/15/25 Call 18.00 @ 0.85,85.00,1,85.00,-1.00,-0.13,100,TSLL,TSLL,8/15/25,18.0,CALL,391939057,83.87,USD
2025-06-26T22:59:23+0300,Trade,Buy to Open,BUY_TO_OPEN,TSLL  250815C00013000,Equity Option,Bought 1 TSLL 08/15/25 Call 13.00 @ 2.03,-203.00,1,-203.00,-1.00,-0.13,100,TSLL,TSLL,8/15/25,13.0,CALL,391939057,-204.13,USD
2025-06-26T19:56:37+0300,Trade,Buy to Close,BUY_TO_CLOSE,AA    251017C00035000,Equity Option,Bought 1 AA 10/17/25 Call 35.00 @ 1.51,-151.00,1,-151.00,0.00,-0.13,100,AA,AA,10/17/25,35.0,CALL,391775727,-151.13,USD
2025-06-26T19:56:37+0300,Trade,Sell to Close,SELL_TO_CLOSE,AA    251017C00030000,Equity Option,Sold 1 AA 10/17/25 Call 30.00 @ 3.43,343.00,1,343.00,0.00,-0.13,100,AA,AA,10/17/25,30.0,CALL,391775727,342.87,USD
2025-06-24T17:57:19+0300,Trade,Sell to Close,SELL_TO_CLOSE,PLTR  250718P00075000,Equity Option,Sold 1 PLTR 07/18/25 Put 75.00 @ 0.05,5.00,1,5.00,0.00,-0.13,100,PLTR,PLTR,7/18/25,75.0,PUT,391289954,4.87,USD
2025-06-24T17:32:19+0300,Trade,Sell to Close,SELL_TO_CLOSE,JPST,Equity,Sold 5 JPST @ 50.61,253.05,5,50.61,0.00,0.00,,,,,,,391271449,253.05,USD
2025-06-24T16:43:26+0300,Trade,Buy to Close,BUY_TO_CLOSE,GOOGL 250718C00175000,Equity Option,Bought 1 GOOGL 07/18/25 Call 175.00 @ 1.60,-160.00,1,-160.00,0.00,-0.13,100,GOOGL,GOOGL,7/18/25,175.0,CALL,391218790,-160.13,USD
2025-06-24T16:43:26+0300,Trade,Sell to Close,SELL_TO_CLOSE,GOOGL 250718C00170000,Equity Option,Sold 1 GOOGL 07/18/25 Call 170.00 @ 3.15,315.00,1,315.00,0.00,-0.13,100,GOOGL,GOOGL,7/18/25,170.0,CALL,391218790,314.87,USD
2025-06-24T16:31:53+0300,Trade,Buy to Close,BUY_TO_CLOSE,IWM,Equity,Bought 1 IWM @ 213.13,-213.13,1,-213.13,0.00,0.00,,,,,,,391199195,-213.13,USD
2025-06-24T16:31:32+0300,Trade,Buy to Close,BUY_TO_CLOSE,IWM,Equity,Bought 1 IWM @ 213.18,-213.18,1,-213.18,0.00,0.00,,,,,,,391198149,-213.18,USD
2025-06-24T16:30:53+0300,Trade,Buy to Close,BUY_TO_CLOSE,IWM,Equity,Bought 1 IWM @ 213.22,-213.22,1,-213.22,0.00,0.00,,,,,,,391197219,-213.22,USD
2025-06-24T16:30:00+0300,Trade,Buy to Close,BUY_TO_CLOSE,IWM,Equity,Bought 1 IWM @ 213.28,-213.28,1,-213.28,0.00,0.00,,,,,,,391195659,-213.28,USD
2025-06-23T22:11:29+0300,Trade,Sell to Open,SELL_TO_OPEN,IWM,Equity,Sold 1 IWM @ 210.87,210.87,1,210.87,0.00,0.00,,,,,,,391127786,210.87,USD
2025-06-23T19:46:02+0300,Trade,Sell to Open,SELL_TO_OPEN,IWM,Equity,Sold 3 IWM @ 208.32,624.97,3,208.33,0.00,0.00,,,,,,,391052108,624.97,USD
2025-06-23T19:45:34+0300,Trade,Sell to Close,SELL_TO_CLOSE,IWM,Equity,Sold 2 IWM @ 208.35,416.70,2,208.35,0.00,0.00,,,,,,,391051728,416.70,USD
2025-06-23T19:30:44+0300,Trade,Sell to Close,SELL_TO_CLOSE,SPXL,Equity,Sold 1 SPXL @ 155.26,155.26,1,155.26,0.00,0.00,,,,,,,391038849,155.26,USD
2025-06-23T19:27:20+0300,Trade,Sell to Close,SELL_TO_CLOSE,SOXL,Equity,Sold 5 SOXL @ 20.90,104.47,5,20.89,0.00,0.00,,,,,,,391036199,104.47,USD
2025-06-23T19:23:06+0300,Trade,Sell to Open,SELL_TO_OPEN,GOOGL 260116C00165000,Equity Option,Sold 1 GOOGL 01/16/26 Call 165.00 @ 17.04,"1,704.00",1,"1,704.00",-1.00,-0.13,100,GOOGL,GOOGL,1/16/26,165.0,CALL,391014145,"1,702.87",USD
2025-06-23T19:23:06+0300,Trade,Buy to Open,BUY_TO_OPEN,GOOGL 260116C00160000,Equity Option,Bought 1 GOOGL 01/16/26 Call 160.00 @ 19.73,"-1,973.00",1,"-1,973.00",-1.00,-0.13,100,GOOGL,GOOGL,1/16/26,160.0,CALL,391014145,"-1,974.13",USD
2025-06-23T19:03:39+0300,Trade,Sell to Open,SELL_TO_OPEN,PLTR  251219C00140000,Equity Option,Sold 1 PLTR 12/19/25 Call 140.00 @ 25.95,"2,595.00",1,"2,595.00",-1.00,-0.13,100,PLTR,PLTR,12/19/25,140.0,CALL,391023003,"2,593.87",USD
2025-06-23T19:03:39+0300,Trade,Buy to Open,BUY_TO_OPEN,PLTR  251219C00135000,Equity Option,Bought 1 PLTR 12/19/25 Call 135.00 @ 28.22,"-2,822.00",1,"-2,822.00",-1.00,-0.13,100,PLTR,PLTR,12/19/25,135.0,CALL,391023003,"-2,823.13",USD
